Arquivo	Registros	Tempo
201411_BolsaFamiliaFolhaPagamento.csv	14109947	270.645820669
201412_BolsaFamiliaFolhaPagamento.csv	14054243	263.613569443
201501_BolsaFamiliaFolhaPagamento.csv	14026988	278.461827247
201502_BolsaFamiliaFolhaPagamento.csv	14042558	272.389038391
201503_BolsaFamiliaFolhaPagamento.csv	14004026	261.67028592
201504_BolsaFamiliaFolhaPagamento.csv	13787678	264.121622336
201505_BolsaFamiliaFolhaPagamento.csv	13779988	268.651970457
201506_BolsaFamiliaFolhaPagamento.csv	13753665	259.617143164
201507_BolsaFamiliaFolhaPagamento.csv	13861879	275.537715932
201508_BolsaFamiliaFolhaPagamento.csv	13823829	270.681699566
201509_BolsaFamiliaFolhaPagamento.csv	13912767	264.10969901
201510_BolsaFamiliaFolhaPagamento.csv	14002752	266.204578204
201511_BolsaFamiliaFolhaPagamento.csv	13815096	259.139356426
201512_BolsaFamiliaFolhaPagamento.csv	13980491	268.021326296
201601_BolsaFamiliaFolhaPagamento.csv	14020581	266.745480423
201602_BolsaFamiliaFolhaPagamento.csv	14008965	280.331452037
201603_BolsaFamiliaFolhaPagamento.csv	13868458	263.256586239
201604_BolsaFamiliaFolhaPagamento.csv	13932487	269.900343128
201605_BolsaFamiliaFolhaPagamento.csv	13872465	262.634854832
201606_BolsaFamiliaFolhaPagamento.csv	13849866	264.215467228

