Arquivo	Registros	Tempo
201604_BolsaFamiliaFolhaPagamento.csv	13932487	256.759850804
201605_BolsaFamiliaFolhaPagamento.csv	13872465	260.517989217
201606_BolsaFamiliaFolhaPagamento.csv	13849866	256.943720559

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	263.896512137
201408_BolsaFamiliaFolhaPagamento.csv	14131123	259.983434806
201409_BolsaFamiliaFolhaPagamento.csv	14143630	259.4058786
201410_BolsaFamiliaFolhaPagamento.csv	14076919	262.946555655
201411_BolsaFamiliaFolhaPagamento.csv	14109947	260.160112395
201412_BolsaFamiliaFolhaPagamento.csv	14054243	257.575797856
201501_BolsaFamiliaFolhaPagamento.csv	14026988	262.516035855
201502_BolsaFamiliaFolhaPagamento.csv	14042558	260.00854931
201503_BolsaFamiliaFolhaPagamento.csv	14004026	257.79908602
201504_BolsaFamiliaFolhaPagamento.csv	13787678	255.823667697
201505_BolsaFamiliaFolhaPagamento.csv	13779988	254.786895116
201506_BolsaFamiliaFolhaPagamento.csv	13753665	256.721226
201507_BolsaFamiliaFolhaPagamento.csv	13861879	258.000469999
201508_BolsaFamiliaFolhaPagamento.csv	13823829	259.430349671
201509_BolsaFamiliaFolhaPagamento.csv	13912767	261.525848542
201510_BolsaFamiliaFolhaPagamento.csv	14002752	268.265022584
201511_BolsaFamiliaFolhaPagamento.csv	13815096	254.865010391
201512_BolsaFamiliaFolhaPagamento.csv	13980491	259.74133257
201601_BolsaFamiliaFolhaPagamento.csv	14020581	263.181678265
201602_BolsaFamiliaFolhaPagamento.csv	14008965	265.485494287
201603_BolsaFamiliaFolhaPagamento.csv	13868458	254.980252373
201604_BolsaFamiliaFolhaPagamento.csv	13932487	259.128658275
201605_BolsaFamiliaFolhaPagamento.csv	13872465	258.558374131
201606_BolsaFamiliaFolhaPagamento.csv	13849866	256.096457678

Arquivo	Registros	Tempo
201407_BolsaFamiliaFolhaPagamento.csv	14389582	267.266362592
201408_BolsaFamiliaFolhaPagamento.csv	14131123	259.98067856
201409_BolsaFamiliaFolhaPagamento.csv	14143630	259.146660712
201410_BolsaFamiliaFolhaPagamento.csv	14076919	261.957061065
201411_BolsaFamiliaFolhaPagamento.csv	14109947	261.654076947
201412_BolsaFamiliaFolhaPagamento.csv	14054243	256.689287314
201501_BolsaFamiliaFolhaPagamento.csv	14026988	257.367418702
201502_BolsaFamiliaFolhaPagamento.csv	14042558	263.090324402
201503_BolsaFamiliaFolhaPagamento.csv	14004026	255.791126346
